# BEAST v1.5.3, Build r2376
# Generated Sun Nov 22 17:32:48 CET 2009 [seed=1258907565004]
state	rates1	rates2	rates3	rates4	rates5	rates6	rates7	rates8	rates9	rates10	rates11	rates12	rates13	rates14	rates15	rates16	rates17	rates18	rates19	rates20	rates21	indicators1	indicators2	indicators3	indicators4	indicators5	indicators6	indicators7	indicators8	indicators9	indicators10	indicators11	indicators12	indicators13	indicators14	indicators15	indicators16	indicators17	indicators18	indicators19	indicators20	indicators21	nonZeroRateCount	geoSiteModel.mu
2050000	0.7666566827954675	0.5737792980024994	3.1617422569311793	0.6622394476995462	1.4181938542665042	0.7910984947384012	0.6382553695297394	1.0384109961882666	1.241090469228349	0.08450545403157388	1.6385507492617926	2.3647523367658185	0.5756596342385676	0.5962492652289562	1.8443862328854923	1.769246305782013	0.4271108142992869	0.26977217607592613	1.7667204667119927	0.17366946458680405	0.3255445351387401	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	1.0669431370456686
2060000	0.11760350736659905	2.223803813154868	1.2692627569445167	0.1187045898413671	0.017113288396595087	0.6948347206713381	1.6027118538314982	0.06834559783902266	1.1404408988280244	0.3808730842890719	2.8580921682678064	1.040608416287144	0.4523502870928941	0.7588922377515844	2.527768254695883	0.3287232301720978	1.1333422208196375	0.264636489256611	0.5072537666417343	0.3039249617925411	1.184896310877016	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	0.34277079570805985
2070000	1.605252426685573	0.7832888708252286	1.7452928824278702	0.7390724812907341	0.17829745660630955	0.1702386117692873	0.5761533514942385	0.4737699880001632	1.144720784238698	0.1362666069983663	0.7821318256048956	2.039541777925358	0.6025917122364354	0.09441862834627206	0.15384209504548746	1.1673371846514917	2.0640775724704254	0.28484309712230166	0.6005947661950582	0.1368759763055359	0.2411196712680591	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.9069049386860842
2080000	1.4319965004901596	0.6534578275201425	2.79545266953887	1.7033213372281446	0.18305428931847167	1.9324357609429281	1.6871484182618357	0.37851875522882567	0.15593189458286888	0.07015908246073735	1.5800002582797799	0.482481904454428	0.19142776990174687	0.5267705268538369	0.13168495419694465	0.6264730535819549	0.31868731436395514	0.9540223835135125	1.3143472255822466	1.303788575043753	1.1389649647056912	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.6256180340432228
2090000	1.9866260719833375	0.8436239931557844	1.0015352434407585	1.078011809768643	3.69861147893543	3.1782699934607943	0.5084505097198427	0.6875026367059465	0.4863233662327345	0.719187002557584	0.6519300743938428	0.0693733868780416	0.844900539049766	0.11258957282598626	1.222741865796051	5.02997142125327	0.850421061618614	0.7592539587122749	0.2466120633040136	0.03568494052865013	2.85339593531918	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	1.4749681789440425
2100000	0.05100381587261356	0.42248553127779026	1.259372503029169	0.6700076587571612	0.5909696817147494	0.40924535342218304	0.8487346038879597	0.6872704614656895	0.139762004670402	1.1425170763608061	2.5875460629204627	1.874074106734388	0.23858843913893343	0.31354802333443366	0.7683132573621655	1.4144934232101536	1.9361485541934096	0.38612524243631285	1.0617160322625185	0.6759001826817349	2.2844148054835234	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.6901342629048851
2110000	0.988723219764832	0.12678117095882704	0.4155005657422082	1.1772427259545357	0.7835530391402706	0.5934938276507695	2.997457294574839	0.35123952428959787	1.084940471566888	0.760008949660957	2.2360240769681297	0.8624538798868507	1.381972066555099	1.0619982586899537	2.1287022505192383	1.565570926915351	1.6787225117505742	0.6933364733403976	0.20505024334302663	0.6075706155199421	2.9529318557837603	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	10.0	0.5355958696831278
2120000	1.4096940231860504	1.2127228876018477	1.9754680769415436	2.5148856319570814	0.4065228831607782	0.770636638016146	1.0105216192883737	0.20054517801595645	0.12098353205153704	0.48759198240668905	0.755125159145502	0.10437347013007013	0.5393392291808006	1.3982419986742398	0.2500617991061382	1.5239839426757622	0.507243076378517	1.0950615868585474	0.5672772542196785	0.9234393722613621	0.5160900052773332	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.31674300893596796
2130000	0.9718784479738336	3.0483041235392005	2.778159974337045	1.4630799975351574	0.26837564924220053	0.8099410701843799	1.4592532875395576	0.1925373257414077	0.2709056092192128	2.3541638713160444	1.819544116335184	0.4072636853932834	1.356499965960002	0.41268078586121937	1.6204369866901922	1.405659065336195	0.4226259687014163	0.32088264977888953	0.11808045124661382	1.5299960972539137	0.7636115026331683	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.46551539256725205
2140000	0.5468497179955668	2.424399581175278	1.5572767573816282	2.28580783792657	0.059672091337674246	0.8692025419717063	1.4855275569089026	1.1365596285751272	1.1783388571959201	1.4240598346445583	1.6358977874440834	0.25894107574305225	1.0965737913083573	0.6628207836476955	0.3218664903396563	1.12373779254493	0.14536956029485162	2.3204018693641553	0.9511735153946382	0.8471380978698173	0.18021319569115068	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.6223328947758549
2150000	0.2837274632083866	0.19971968108263088	0.4903734426606843	0.6538257359645668	0.6355424370362726	2.6745651689542407	0.30923074475536894	2.0071851064052386	0.5885061862160791	1.052086146459263	0.15417841107081742	1.4835178630821655	1.5385382793120617	0.07427266081729397	0.5793189586334103	0.06804541084394766	0.7899691086196061	1.6234207932866003	0.8116780172230474	0.5984088496898166	1.205509082194788	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.6706516091781164
2160000	0.749976441005189	0.23358628606454543	1.7736328877372172	0.467756623923111	2.5067451838597905	1.5904427789914497	1.5504538176526461	0.559136718994182	0.503489342619825	0.6535927386249764	0.2971344582370631	0.8894996400372582	0.4593807420911437	0.14953506552914597	2.0212707124261997	0.44918502347349487	0.7250359466002554	0.9901805410541045	1.5198494955096067	0.13462366373300255	1.0424549135319523	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.5788564043265606
2170000	3.6434019395657438	0.6406990280419472	0.8557754272429031	0.7709905352770913	0.07639001190063868	0.16176231133165617	0.6722810438267477	1.457486149681265	2.3651072242119837	3.0712039657086976	0.2751579523288622	1.4278692913667015	1.6744399615507939	0.2790633211379134	0.13363738610494613	1.4001560593199034	1.849002667424489	2.848414850800528	0.6948712404729493	2.1117021217737677	0.38211555258152846	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.9843719251938532
2180000	1.4922232201444663	1.1031953266128514	0.3509783746795686	0.9522598413684681	0.1910887418239492	1.073514140680666	0.06583861247590357	0.7884132238630147	0.5554040261913111	0.3276609016887687	0.7474735961919907	0.9928632998110298	0.4923563687044316	0.3327340447306866	0.318350423256279	0.7338807519469716	0.9794207374116534	0.11597303157164152	2.8394131602498125	0.07393022771820132	0.7797293704944609	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.49574007541491166
2190000	1.723490625899423	0.34573156451838066	1.154320348682673	0.11882758292318178	1.0561126167465225	0.20253332443533267	0.798925806783668	1.370137582063411	0.16773116746837768	0.20872412104260887	1.903942155049	0.2922295604051183	0.3940457685340086	1.0851330453722579	0.03955303572714593	0.19852505902084244	1.0656963725294817	3.1205572379850635	0.8216946173455392	0.654369245170064	0.38069190521725554	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.7038465986374622
2200000	0.9562769568176834	0.6052886534812872	1.3183625001239732	1.1229048045984427	0.4177518506058292	0.22218832684318168	0.4062664941417669	0.8207363005956915	0.18598909352231227	1.0312954336480802	1.4123867761392286	0.37381000235268996	1.4496345055814752	0.12021172400528143	1.5070706362977186	3.2054552119965862	1.0271765013941272	0.7280055911141482	4.0322069507094165	1.3491363770884128	1.921901863197784	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0664901661466097
2210000	2.422251396128845	0.67695342625163	0.9879229483561278	0.718492237261494	0.9263340626687635	0.35415248731716026	0.20102450001998357	0.8591639311270356	0.27783458061346245	0.12537544621408875	2.078475902078343	0.5009521152243561	0.9331378532799117	0.31530298350366054	0.47387718343232493	0.22028443370707457	0.9137580926299652	0.073154058866189	0.07509833579379938	3.656162678401653	2.4727218393522423	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.980410711427177
2220000	0.5473080876024385	0.3257478234420741	3.790668656855912	0.6536231170315432	0.9851524792005039	1.423955297749058	0.5820499018996422	2.3350658337968335	1.5339455896424214	0.0833118096476943	0.11856476063385057	1.3958846154880657	1.0624648328048254	0.16420313373260106	0.3040634227783008	2.2675846702708387	0.8620981005928136	1.881707054623268	4.68869173950767	0.5017039722702211	0.08497108820195032	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	10.0	1.3448437954623151
2230000	3.38032758286708	0.8697189777605772	5.24554522532358	1.470824266124252	1.7985662936736178	1.2016644810327672	1.164347749460007	0.609704626365874	0.31297682521447395	0.9811904515803483	0.21600985431367928	0.0567078425935386	2.081686823821555	0.6701880700019682	1.1664817532603216	0.47177049254554526	0.8637388103959367	3.2223287239999454	0.2623137321123035	0.47047286607587485	0.6825530313888591	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.7469132109432011
2240000	1.6379705105917868	0.9245438896437674	1.6537766951425832	1.3670166566949051	0.6411626046100467	1.0491340561015143	0.7552899521169154	0.9464250503504377	0.8742358949011233	0.8735111772023637	1.8132592879957177	0.11191856854030309	0.483010812537345	0.5253874961643599	0.5264148659127078	0.39553988697810244	0.2603195058489034	1.3458756451863843	1.0276630762349976	1.418745191158187	0.009213473347963711	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	0.7127423422373361
2250000	1.3739735400663045	0.7528111356346737	0.7478222621438637	0.5976121420380986	0.7207787020664099	0.37177528906408636	0.1503313989532905	0.1744783037379837	0.5297122732627401	4.19312858010162	1.7310625027728148	1.4620200632799236	3.923094909230692	0.2808159139071584	0.06453541448123537	1.2803961381465765	0.041732570188918634	0.24879118198915431	2.4555610346061774	1.0469164079883904	0.3223302516374455	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0	0.3664940242874912
2260000	1.978914654951863	1.2007833417620224	0.5201116503843339	0.2567473351406453	0.5161505840431034	0.3048126312186279	0.9056948903995534	0.16022246397632978	1.130937742571558	0.7217005338498049	0.3809634613925148	0.5550829356166366	0.011175839179728628	0.331116978206684	0.19040519334919737	1.9201280673718994	0.5856997635962596	0.21840868240855815	0.6294535672233567	0.02386555037703575	0.5216966650071357	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0	0.9344946142245178
2270000	1.5320085706293005	0.9013564688059861	2.2781714608120778	1.2656336710432317	0.023974919702944526	0.4582891888549372	1.5136742861775505	0.11208351588727314	0.2675990878090679	0.08745719827763428	1.270253527413285	0.6667170046894682	1.5317148036034998	0.3961666456332512	0.17732633479233173	0.12508947710100726	0.21595377235602353	1.7320528102745538	1.7033780999550148	0.4221379874418317	0.16668283235090306	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.534022035857995
2280000	0.4292867789691436	0.0208794842904233	2.081319365241853	1.0496079214163385	0.001766802541454208	0.9104306689166749	0.7922760060455684	1.6154064729783955	0.41354768479752946	1.6970487922671351	0.09912112831562286	1.493145122650158	0.10339691553476314	0.8152567691540233	0.15036918037987423	0.0034060097639199674	0.20097704444362754	0.40666599238078605	0.9029385403619093	1.2951405233946531	4.347232746307046	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	10.0	0.7016709378285779
2290000	0.5635532884244843	0.9956659301556822	0.6182374609594381	0.47295336602358823	0.575425090205945	0.297816594562332	0.8574866814457055	0.26419597098526054	0.9041085639140478	1.0527541444298736	0.8221920437823572	0.2470938168378956	1.512249025530482	2.533352768216376	3.2922129050488165	1.9510138308624982	2.8176271945605804	0.5148117496490916	1.4877974502120048	0.26644894689897497	0.49174481540047094	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.7616959183971639
2300000	2.1530869617257986	0.18372760502378205	1.5341840779149227	2.4075971020288938	0.20096449329668922	0.47318060509988696	2.6572860558295552	0.7401111933675564	0.5243715934240126	0.21808132518290804	0.03324043806891113	2.8799050184969075	0.7661659123313286	0.32575707152382827	1.69357249450685	1.6425334614534444	1.0589828631951737	1.2109380741074616	0.17264890459972437	1.151164693819005	0.039700395945891566	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0	0.4035355325415228
2310000	4.588773370705526	0.6760995471286346	0.9614416550583035	0.9826236025835563	0.6040226797848506	0.2958456826048674	1.3301242656295325	0.34731324328211516	1.5592413791185091	0.3162486644616912	0.4182084244086563	0.214969135969738	1.6409018116435359	0.1059983217955058	1.2792799161016815	3.0823421178279267	0.40634481901696917	0.21020975764456218	1.2724562949674365	2.2506368296888497	1.0467170752745498	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	1.1880500292070462
2320000	1.7494687069597528	0.08975876387638453	1.72011165249229	0.6649402185356467	3.129486259664844	0.08906129831193592	0.8022128849688673	0.4021907614643894	1.6481903478223288	4.1597531728341925	1.0148014434607386	0.018452961005983617	0.17581164448044484	0.4381073766080537	0.183183765751339	2.4016710581471346	0.9582621028444414	1.844636545015553	0.4130492713244094	0.999789187004733	0.6190325809356456	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.36999267786894297
2330000	1.4252275833331132	2.061000185654041	0.5456424569515407	0.6134164924996971	0.7180134649239686	0.677797293728071	1.4793652501546817	0.4207348254584455	0.9496111660586469	0.7627379150963172	0.5586819945061463	0.4127231342758902	0.21463460992812888	0.29865465835632765	2.244076043762902	1.1343037703729029	2.777569527024163	2.252477157657917	1.3499445085662474	0.3897694414471795	0.009977915951760011	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0	0.7532419887526145
2340000	1.436257706590953	0.8356287151033515	5.337393854303146	3.1888330215425142	0.07162283560327211	0.9645477233702295	1.1870336442199034	0.7268723329707572	0.41206922301885446	0.785102848733917	1.0854939280439506	0.827475729310749	0.3375841628296567	0.12348517034352263	1.200386584597833	0.4604698472471492	1.012259348552455	1.6489604844553203	0.07492846894432179	0.33730839906571186	1.3052044886024354	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.5001524633570904
2350000	0.4645374407093561	0.7271098522610941	1.74346686793894	1.8810043455134537	0.31498426258684425	0.2694012280891029	0.6320741805930696	1.5462556817926807	0.6528687295295998	0.5451878290798453	1.29202751261721	0.5404124470299417	1.8251140318504164	0.6313288412612362	0.4835657963272232	1.0588283099134326	0.2217934966304321	0.6452452833856458	2.9831135508921673	2.1660380580594687	1.4272511016142184	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.40107309075458714
2360000	1.4220221902490517	0.918550427812365	2.96063707523057	0.6784073081940634	1.0818707468469284	1.366185677327522	0.7906747049657842	0.27154722145336274	1.9624297945450182	2.2342734470762933	0.5963031257325959	1.3058121378878227	2.0247467879362975	0.1947995585883618	1.1837823972906683	2.321585073513743	3.811228135331111	0.06420438519629991	0.23232334926845008	0.1637085976091947	0.3243993723353495	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.8843238571004308
2370000	2.2397282119118267	0.568789469259118	1.3611381346331706	0.2717545252602366	0.4863658561221959	1.4158765925922858	1.474732436986417	0.054938648859059094	0.234652727984132	1.7481998819572655	0.5051804047676088	2.6700660835880203	0.9871766112205019	0.15806137773562118	0.2190050448652786	0.2991080423606211	0.3047180943071581	2.2017071925917326	3.912561372936596	0.7436891186695332	0.09487552898692772	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.48127687783620665
2380000	1.9175574518584138	2.9334610644064987	1.052850956748958	0.979774957661668	5.4438926936191985	0.399234052884555	0.533769139696409	0.33973885977108303	0.3633859617115157	0.63230472970317	1.3979553817037316	0.23161001933298558	1.9541206708722614	0.17150981677868402	0.20994314658003682	0.3818852003146097	0.042974901752271616	0.28680260167732863	0.8707272299962069	0.3775983305624704	0.19745894843579653	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0	0.45190071171633334
2390000	0.935668592904191	1.1952665532903797	2.3290285599812006	3.7326242980323037	2.4448549318876966	1.1217419023658284	1.2138936858661395	0.6887829060598682	0.0960941553486437	2.6970496121530942	0.08919518176233829	0.0110654225690494	2.4922690484435033	0.16126356990306784	0.49396767412737286	0.47292642683174707	3.5491440708878494	0.02230382052686031	0.18714164685236273	1.0977994135740001	0.7768261684738055	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	1.308593954461471
2400000	1.5132711693762086	1.5743402077901614	0.24584182113367167	0.34944202462965485	0.579881513888164	0.20713328608631024	0.7659728286978235	0.4963524355367669	0.3774586305463631	0.12411934768239662	0.2541454308527475	0.11615553544687575	0.2810792754443603	0.21015926239832702	0.2175976106246517	0.35465902114705533	0.18516322481353226	2.950436168044357	0.0013255244403268765	0.5633601455821107	0.29806651369820336	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	9.0	0.6572996085002848
2410000	1.4544874521537436	1.5499682063243319	1.3404335018367317	1.1813034606601525	0.8478102530991697	1.0423051679562814	2.0731937291116393	0.27302615351504606	1.7237284439697604	0.34261165126085336	1.7625531744578475	0.3710764091986432	0.006912020366504086	0.12829439633358403	0.4971106679950454	2.3353746385636445	0.08912239829207944	1.1956945164073591	0.08605612439875616	0.6751299623391777	0.6594853154553331	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	7.0	1.215447713073735
2420000	1.0782919861850684	1.9715804852723797	0.32994616705667257	0.08188218715974886	0.3804512713198129	0.3307260718222478	0.978928896293373	0.427553058547705	0.4507173969728088	0.2144344974709058	0.5068438579660515	1.4623211019403692	2.6755641699275334	0.48953005438208463	0.17130702256091151	0.11107523222495576	0.9204117151258876	1.0922190541802892	0.1741816188161531	0.8117641566696197	0.4070000078576009	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.684255250211452
2430000	2.8124166549205736	0.8841544403582989	0.2930984409010388	0.5317958113209241	0.09250805312187414	1.065981166472979	0.10943344983426515	0.8522445960641649	0.5001446211248717	0.1644837617909074	0.3927901554872862	0.45562986095853514	0.18123535048580497	0.977111059008222	1.458626014614082	1.3357310636910635	1.3894094590425055	2.3419538729538125	1.1229236255964559	0.6984428122261244	0.7641442352322636	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	1.0638862933836015
2440000	0.6396422115113161	1.330695999935896	0.5791979369971836	1.165485023085255	3.1350348027877177	0.04972687142362514	0.6860828578411738	1.0012783148870905	0.7008402837626064	0.5159747620616861	0.3835536326878165	3.5679264307822582	0.5194871469290339	1.3369610149223203	0.7836282670826337	1.6370892611322772	0.6671567609103625	1.2160835986251897	0.2941453740395812	2.7632158011527026	0.01968611332175219	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0	1.0660154811321305
2450000	4.200879681053008	1.404356974216429	0.029386692930327682	1.5149586711179805	0.5772995642389563	0.516127387117567	1.0832390113460393	0.8934864567059295	0.911915771163291	1.4854984134714615	2.7287628991470765	0.20422812614465088	3.318841502165214	0.4140669305945266	0.32054458541644665	0.11419147462796941	1.5398031095123783	1.0945152714259327	0.9932226502986571	0.3791006247756406	0.9872203890615396	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.5598438779580508
2460000	5.63555029071211	0.5153525848884742	0.8726173437637006	0.4430707515195376	1.4485689009844096	0.0756129312341688	1.056706941732741	0.2517140963712726	1.0999427494632301	0.40134950725411545	0.12359968639987821	1.6871981720693823	0.6337620518930308	0.8639347091619689	0.4715768032818886	0.35137597088041767	1.418700096350672	0.6975375437112918	0.8960898341851713	0.3307981582497048	1.4530498810004664	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.8536472520408741
2470000	3.848959239719214	0.9248594102492139	0.7746421161319873	2.0113293594251496	0.12014918535867648	2.9300972338623703	0.859439821496775	1.1411302916214168	0.6039673266864779	0.12421701379484203	1.3354685594223907	0.27573770491189037	0.15515145233724645	0.5985021334381248	0.023963623578765983	0.29722650662882993	0.38897760732308667	3.494056102080742	1.8399040119583332	0.3358401415010446	0.4655118574374722	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0	1.5944185925252796
2480000	0.6303701074708573	2.509174592596985	0.33422449109819413	0.8860562932566927	1.322731304584491	0.20333760294088313	0.7901560065640046	1.6433812106311905	0.13097389268851892	1.3600152440886157	0.1802292214436068	2.7563525617950497	0.645229358744607	0.10596880332255272	0.11171388857845381	1.8641126988314043	0.48225856254305755	0.31689887199334626	0.7528278147255659	1.3336329155127047	0.15203590678889822	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.6341126914863303
2490000	2.4751790746199824	0.979845092788268	0.07971465949089876	0.8330021823744219	0.5499281873180702	0.13387116528330498	0.5811313137769951	0.13272413624129673	2.0463801365418948	0.22390799864165034	0.3880862376987908	0.7746875658458106	1.1052175834427571	0.7491758031585851	0.8983308968168462	1.0499620589516003	0.3237086029860675	0.8283980955441161	0.21742123599060098	0.14486708518541594	2.481875234185682	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	0.685089801229228
2500000	1.090793830337825	1.355989627004591	0.3202458098236033	1.086734146829963	0.1736058854114437	0.23836213020169877	0.763424175505827	1.797585583187296	0.15652597833581017	0.054452058593101364	0.18146969788052006	0.48158944316484775	0.3160362984470785	0.3013665357497096	0.349855036132367	0.5339365924851435	0.4217667417784138	1.570353901902221	0.04625145680354914	0.40107933193066436	0.4814055759962544	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	1.2512889934054825
2510000	0.7205453833618487	1.7354194563934122	1.1809957524268888	0.37500095140177536	0.05808038261907768	0.0714350797617802	0.30130523423322764	4.088650469700188	0.06621704366444772	2.43140127163787	4.297940435147024	0.99822409934106	0.3810287923662459	0.1524570679215099	0.12718883703314146	1.571142020030244	3.151362282511617	1.969533898249462	1.8864896520034395	0.16599937826735392	1.0575836975846373	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.8085716947007462
